Date,Open,High,Low,Close,Volume
2005-03-29 14:00,1204.13,1205.143,1201.268,1204.17,274650300.0
2005-03-29 15:00,1203.94,1204.236,1194.645,1195.02,414360500.0
2005-03-30 10:30,1190.27,1191.052,1181.609,1186.72,428498800.0
2005-03-30 11:30,1187.0,1186.999,1175.168,1178.04,392559400.0
2005-03-30 14:00,1177.78,1184.413,1173.47,1183.33,410639500.0
2005-03-30 15:00,1183.41,1183.408,1171.863,1172.57,471101900.0
2005-03-31 10:30,1166.82,1170.337,1162.034,1166.57,389772700.0
2005-03-31 11:30,1166.68,1172.136,1162.835,1168.58,297511500.0
2005-03-31 14:00,1168.54,1177.251,1165.84,1176.94,246634700.0
2005-03-31 15:00,1176.99,1181.327,1170.553,1181.24,385017100.0
2005-04-01 10:30,1180.37,1184.103,1173.558,1182.64,327003500.0
2005-04-01 11:30,1182.48,1182.557,1175.061,1175.24,282413100.0
2005-04-01 14:00,1175.05,1209.24,1174.422,1202.09,665229100.0
2005-04-01 15:00,1202.22,1237.326,1201.897,1223.57,1352558300.0
2005-04-04 10:30,1212.12,1212.118,1196.945,1204.05,652297800.0
2005-04-04 11:30,1204.0,1218.275,1204.0,1216.55,357279900.0
2005-04-04 14:00,1216.81,1217.315,1207.816,1209.85,268781100.0
2005-04-04 15:00,1209.78,1213.653,1202.086,1202.97,443786500.0
2005-04-05 10:30,1199.85,1209.119,1198.893,1198.95,330515500.0
2005-04-05 11:30,1198.98,1205.636,1198.257,1200.36,305118700.0
2005-04-05 14:00,1200.13,1203.43,1194.348,1196.31,298976500.0
2005-04-05 15:00,1196.42,1197.147,1189.271,1191.74,445826000.0
2005-04-06 10:30,1191.07,1195.479,1187.468,1187.69,356863300.0
2005-04-06 11:30,1187.35,1191.283,1183.916,1189.98,393221000.0
2005-04-06 14:00,1190.28,1209.82,1189.669,1204.64,533083100.0
2005-04-06 15:00,1204.67,1220.415,1204.544,1214.87,747323700.0
2005-04-07 10:30,1217.24,1248.062,1213.72,1239.36,1031722400.0
2005-04-07 11:30,1239.13,1240.469,1232.209,1239.698,620027600.0
2005-04-07 14:00,1240.59,1245.075,1228.98,1229.51,676057500.0
2005-04-07 15:00,1229.11,1236.322,1223.047,1225.49,580624800.0
2005-04-08 10:30,1225.05,1229.114,1218.766,1222.72,455728500.0
2005-04-08 11:30,1222.6,1233.526,1222.601,1228.139,440482500.0
2005-04-08 14:00,1228.75,1238.595,1228.299,1233.91,420846400.0
2005-04-08 15:00,1234.19,1248.73,1234.192,1248.52,799972800.0
2005-04-11 10:30,1248.15,1248.15,1235.362,1244.51,700669100.0
2005-04-11 11:30,1244.72,1252.789,1243.797,1247.21,566869400.0
2005-04-11 14:00,1247.08,1247.082,1236.147,1238.77,447277100.0
2005-04-11 15:00,1238.78,1246.181,1236.818,1240.97,481803600.0
2005-04-12 10:30,1238.18,1238.884,1230.68,1232.81,415901900.0
2005-04-12 11:30,1232.92,1233.411,1223.191,1223.47,374844600.0
2005-04-12 14:00,1222.76,1227.483,1222.318,1226.63,321933400.0
2005-04-12 15:00,1226.66,1229.802,1218.61,1219.51,484197200.0
2005-04-13 10:30,1236.88,1254.191,1234.577,1248.36,885695300.0
2005-04-13 11:30,1248.3,1250.678,1245.81,1249.15,469061500.0
2005-04-13 14:00,1250.94,1253.989,1240.511,1240.84,564029300.0
2005-04-13 15:00,1240.86,1248.744,1240.857,1248.2,543908400.0
2005-04-14 10:30,1252.21,1253.563,1244.361,1245.91,539888800.0
2005-04-14 11:30,1245.63,1249.218,1240.65,1246.22,406308000.0
2005-04-14 14:00,1246.12,1246.332,1238.23,1241.03,355866900.0
2005-04-14 15:00,1240.4,1241.886,1233.237,1234.33,533128300.0
2005-04-15 10:30,1226.51,1226.505,1217.328,1217.33,467412800.0
2005-04-15 11:30,1216.85,1222.373,1216.632,1222.01,441116700.0
2005-04-15 14:00,1221.95,1223.327,1215.378,1223.33,393571500.0
2005-04-15 15:00,1223.33,1223.618,1213.203,1216.96,477393200.0
2005-04-18 10:30,1212.39,1212.392,1203.382,1203.73,391292300.0
2005-04-18 11:30,1203.64,1206.522,1199.482,1201.13,307414900.0
2005-04-18 14:00,1201.48,1201.717,1196.333,1196.38,278118500.0
2005-04-18 15:00,1196.23,1198.39,1190.984,1197.73,406214500.0
2005-04-19 10:30,1196.28,1202.164,1194.895,1201.03,270449000.0
2005-04-19 11:30,1200.83,1202.393,1191.231,1192.29,316586200.0
2005-04-19 14:00,1191.99,1199.395,1191.623,1197.39,277787300.0
2005-04-19 15:00,1197.37,1200.98,1192.861,1199.9,362863300.0
2005-04-20 10:30,1198.39,1198.392,1185.593,1185.84,293962700.0
2005-04-20 11:30,1185.84,1186.669,1183.371,1184.11,331553700.0
2005-04-20 14:00,1182.97,1188.981,1178.642,1186.43,376640300.0
2005-04-20 15:00,1186.39,1186.391,1181.089,1184.19,386275600.0
2005-04-21 10:30,1182.03,1190.496,1178.563,1187.91,398093500.0
2005-04-21 11:30,1187.97,1187.972,1174.192,1174.726,363487100.0
2005-04-21 14:00,1173.57,1175.275,1168.082,1169.98,415629900.0
2005-04-21 15:00,1169.94,1175.256,1169.853,1172.56,458714700.0
2005-04-22 10:30,1170.51,1177.797,1170.348,1171.83,390196200.0
2005-04-22 11:30,1171.53,1171.599,1163.735,1169.31,466995000.0
2005-04-22 14:00,1169.94,1177.476,1169.613,1171.03,341629400.0
2005-04-22 15:00,1170.93,1172.23,1163.447,1169.19,454831100.0
2005-04-25 10:30,1163.61,1164.771,1157.042,1164.77,416199300.0
2005-04-25 11:30,1164.79,1164.785,1151.731,1151.76,428621200.0
2005-04-25 14:00,1150.34,1153.841,1148.39,1150.63,380465300.0
2005-04-25 15:00,1150.53,1158.3,1146.5,1157.97,510172400.0
2005-04-26 10:30,1154.63,1169.13,1151.647,1167.44,389102000.0
2005-04-26 11:30,1167.68,1167.776,1155.524,1156.73,381860300.0
2005-04-26 14:00,1157.14,1159.012,1151.729,1157.04,310664600.0
2005-04-26 15:00,1157.04,1169.08,1156.056,1165.34,579928900.0
2005-04-27 10:30,1165.1,1166.063,1157.429,1162.76,493292700.0
2005-04-27 11:30,1162.85,1163.261,1154.473,1155.31,351873800.0
2005-04-27 14:00,1155.27,1156.143,1152.304,1152.31,310345700.0
2005-04-27 15:00,1152.18,1154.932,1148.208,1148.76,465819000.0
2005-04-28 10:30,1145.75,1145.746,1135.756,1142.59,503684000.0
2005-04-28 11:30,1143.2,1162.517,1142.908,1160.03,536152000.0
2005-04-28 14:00,1160.18,1171.125,1157.905,1171.08,491275000.0
2005-04-28 15:00,1171.37,1172.71,1166.448,1169.12,590402600.0
2005-04-29 10:30,1168.33,1170.148,1164.133,1164.25,381966400.0
2005-04-29 11:30,1164.49,1164.579,1156.546,1162.182,349200400.0
2005-04-29 14:00,1162.4,1169.936,1162.341,1166.85,387116900.0
2005-04-29 15:00,1167.03,1167.055,1156.021,1159.15,563362300.0
2005-05-09 10:30,1162.64,1165.185,1135.733,1143.77,552838500.0
2005-05-09 11:30,1143.88,1149.931,1142.274,1145.36,219880100.0
2005-05-09 14:00,1145.12,1145.271,1139.27,1141.01,211067600.0
2005-05-09 15:00,1140.94,1140.942,1130.59,1130.84,468796900.0
2005-05-10 10:30,1125.13,1130.83,1115.598,1115.64,453271400.0
2005-05-10 11:30,1115.84,1119.228,1108.428,1114.07,464045200.0
2005-05-10 14:00,1113.59,1133.896,1112.304,1131.53,378648400.0
2005-05-10 15:00,1131.41,1135.8,1123.847,1135.56,400003500.0
2005-05-11 10:30,1134.6,1140.099,1129.699,1135.94,321937500.0
2005-05-11 11:30,1135.56,1139.639,1132.286,1133.42,251606700.0
2005-05-11 14:00,1133.56,1133.556,1123.569,1127.24,293249900.0
2005-05-11 15:00,1127.28,1129.792,1122.06,1124.27,491423700.0
2005-05-12 10:30,1120.44,1122.893,1110.258,1111.35,369611400.0
2005-05-12 11:30,1111.37,1117.553,1106.683,1106.86,313703800.0
2005-05-12 14:00,1105.54,1117.376,1100.084,1114.6,448827000.0
2005-05-12 15:00,1114.6,1114.596,1102.998,1103.99,431803500.0
2005-05-13 10:30,1101.61,1120.169,1100.247,1111.46,524434600.0
2005-05-13 11:30,1111.49,1112.307,1107.11,1108.34,262225800.0
2005-05-13 14:00,1108.47,1109.002,1093.281,1096.07,338869500.0
2005-05-13 15:00,1095.61,1108.406,1094.623,1107.63,476875700.0
2005-05-16 10:30,1105.4,1105.397,1094.687,1100.24,340151500.0
2005-05-16 11:30,1100.31,1100.363,1093.627,1096.5,212427200.0
2005-05-16 14:00,1096.12,1100.284,1090.243,1090.4,253989400.0
2005-05-16 15:00,1090.09,1095.938,1082.137,1095.47,434832200.0
2005-05-17 10:30,1091.26,1098.508,1083.943,1091.64,332418400.0
2005-05-17 11:30,1091.79,1107.57,1089.997,1102.87,387082400.0
2005-05-17 14:00,1103.24,1106.319,1094.27,1096.71,305448900.0
2005-05-17 15:00,1096.68,1100.714,1096.565,1099.64,295689000.0
2005-05-18 10:30,1099.74,1108.778,1099.642,1102.04,346068100.0
2005-05-18 11:30,1102.03,1102.192,1096.4,1099.601,224102200.0
2005-05-18 14:00,1099.68,1099.77,1091.043,1091.8,266134200.0
2005-05-18 15:00,1091.79,1103.173,1090.368,1102.96,386916700.0
2005-05-19 10:30,1101.75,1101.753,1090.23,1093.91,280770500.0
2005-05-19 11:30,1093.95,1094.417,1083.505,1084.283,277302300.0
2005-05-19 14:00,1083.27,1099.534,1083.266,1098.83,302841400.0
2005-05-19 15:00,1098.81,1107.209,1094.486,1103.47,391020300.0
2005-05-20 10:30,1099.42,1105.236,1094.682,1102.58,280975500.0
2005-05-20 11:30,1102.5,1107.33,1100.063,1107.25,258259100.0
2005-05-20 14:00,1108.29,1108.584,1099.437,1099.44,248363700.0
2005-05-20 15:00,1099.63,1105.039,1097.511,1099.27,349874700.0
2005-05-23 10:30,1095.31,1095.308,1077.377,1079.11,363372300.0
2005-05-23 11:30,1079.01,1082.036,1074.932,1076.64,225182300.0
2005-05-23 14:00,1076.1,1077.303,1073.64,1073.7,262862100.0
2005-05-23 15:00,1073.85,1074.26,1069.456,1070.84,378123300.0
2005-05-24 10:30,1066.0,1067.676,1061.788,1063.64,338935000.0
2005-05-24 11:30,1063.93,1063.934,1057.536,1058.132,297007600.0
2005-05-24 14:00,1057.9,1078.056,1057.902,1071.32,398888600.0
2005-05-24 15:00,1071.29,1077.135,1071.144,1073.85,371297100.0
2005-05-25 10:30,1072.52,1074.203,1065.033,1073.7,290669200.0
2005-05-25 11:30,1073.8,1079.512,1070.205,1079.51,260231500.0
2005-05-25 14:00,1080.34,1082.079,1071.852,1074.07,327829700.0
2005-05-25 15:00,1074.01,1074.136,1068.756,1072.14,307324400.0
2005-05-26 10:30,1071.21,1077.434,1069.643,1070.6,285916500.0
2005-05-26 11:30,1070.67,1071.814,1064.66,1068.088,232542900.0
2005-05-26 14:00,1067.58,1067.89,1060.725,1064.93,244975100.0
2005-05-26 15:00,1064.92,1064.944,1055.885,1058.87,368365900.0
2005-05-27 10:30,1056.32,1063.316,1051.371,1063.32,331988000.0
2005-05-27 11:30,1064.55,1068.209,1057.785,1058.0,315030200.0
2005-05-27 14:00,1057.84,1058.096,1053.908,1053.91,233661200.0
2005-05-27 15:00,1054.16,1054.654,1050.084,1051.95,403998000.0
2005-05-30 10:30,1047.47,1049.642,1043.276,1047.5,291959200.0
2005-05-30 11:30,1047.75,1054.089,1047.752,1050.2,192201500.0
2005-05-30 14:00,1050.25,1053.509,1048.004,1052.3,175498100.0
2005-05-30 15:00,1052.61,1063.929,1052.611,1060.16,466390400.0
2005-05-31 10:30,1062.49,1070.482,1059.098,1069.52,382158800.0
2005-05-31 11:30,1069.61,1069.998,1065.634,1068.45,237016300.0
2005-05-31 14:00,1068.81,1069.23,1062.797,1064.04,226072200.0
2005-05-31 15:00,1063.73,1064.114,1057.748,1060.74,291181100.0
2005-06-01 10:30,1059.61,1063.506,1049.772,1051.26,315561200.0
