Date,Open,High,Low,Close,Volume
2005-01-04 09:45,1260.78,1260.782,1238.187,1246.13,103877900.0
2005-01-04 10:00,1246.09,1249.356,1243.867,1249.02,68894500.0
2005-01-04 10:15,1249.41,1252.395,1249.413,1250.3,49923300.0
2005-01-04 10:30,1250.21,1250.52,1248.695,1249.17,49443300.0
2005-01-04 10:45,1248.82,1249.037,1245.634,1247.37,53837300.0
2005-01-04 11:00,1247.42,1248.307,1247.416,1247.8,33729400.0
2005-01-04 11:15,1247.85,1250.534,1247.129,1250.22,43643000.0
2005-01-04 11:30,1250.24,1250.914,1249.646,1250.28,28416700.0
2005-01-04 13:15,1250.61,1250.611,1248.85,1248.92,38252600.0
2005-01-04 13:30,1249.05,1249.046,1243.163,1243.28,70193200.0
2005-01-04 13:45,1243.51,1245.393,1243.512,1244.39,45348200.0
2005-01-04 14:00,1244.29,1244.292,1238.86,1240.11,69453500.0
2005-01-04 14:15,1240.2,1241.659,1240.204,1240.94,45976300.0
2005-01-04 14:30,1241.35,1241.349,1240.643,1241.09,39405100.0
2005-01-04 14:45,1241.48,1243.376,1241.063,1242.84,50026400.0
2005-01-04 15:00,1242.8,1243.023,1240.377,1242.77,80909200.0
2005-01-05 09:45,1240.61,1244.176,1238.521,1244.18,47325300.0
2005-01-05 10:00,1244.58,1247.239,1243.737,1243.74,46774900.0
2005-01-05 10:15,1243.78,1244.362,1243.228,1243.45,40063100.0
2005-01-05 10:30,1243.41,1243.72,1238.803,1238.8,45727400.0
2005-01-05 10:45,1238.82,1238.822,1235.747,1238.11,57707400.0
2005-01-05 11:00,1238.21,1245.113,1238.11,1244.78,72600900.0
2005-01-05 11:15,1245.22,1245.649,1243.393,1245.03,58776400.0
2005-01-05 11:30,1245.24,1258.53,1245.243,1255.86,124485300.0
2005-01-05 13:15,1255.94,1255.938,1250.459,1250.54,54287300.0
2005-01-05 13:30,1250.47,1251.103,1248.492,1248.99,39737900.0
2005-01-05 13:45,1248.69,1249.725,1248.548,1248.66,36991600.0
2005-01-05 14:00,1248.65,1248.895,1245.49,1246.28,46206100.0
2005-01-05 14:15,1246.65,1248.201,1246.38,1247.15,42246000.0
2005-01-05 14:30,1247.43,1247.432,1245.95,1246.44,40637800.0
2005-01-05 14:45,1246.48,1250.612,1246.161,1250.61,64274800.0
2005-01-05 15:00,1250.36,1252.784,1250.358,1251.94,97589300.0
2005-01-06 09:45,1252.73,1252.735,1247.64,1247.84,54187600.0
2005-01-06 10:00,1248.36,1250.617,1248.003,1248.0,55398300.0
2005-01-06 10:15,1248.07,1248.07,1244.242,1245.19,59955900.0
2005-01-06 10:30,1245.24,1245.517,1242.105,1242.13,55688200.0
2005-01-06 10:45,1242.02,1243.765,1241.298,1243.68,53833900.0
2005-01-06 11:00,1243.42,1244.75,1242.978,1244.71,36842600.0
2005-01-06 11:15,1244.81,1247.122,1244.814,1245.1,43570600.0
2005-01-06 11:30,1245.16,1245.239,1243.765,1244.44,28304900.0
2005-01-06 13:15,1244.04,1244.379,1241.492,1242.07,40825200.0
2005-01-06 13:30,1242.06,1242.271,1235.681,1235.68,57492900.0
2005-01-06 13:45,1235.28,1238.322,1235.284,1237.93,50624000.0
2005-01-06 14:00,1237.91,1238.713,1237.578,1237.62,36556500.0
2005-01-06 14:15,1237.61,1237.655,1234.319,1235.5,60798500.0
2005-01-06 14:30,1235.15,1236.637,1235.077,1235.52,46625700.0
2005-01-06 14:45,1235.54,1235.921,1234.403,1234.79,58312100.0
2005-01-06 15:00,1234.93,1239.871,1234.542,1239.43,92735600.0
2005-01-07 09:45,1239.32,1242.913,1239.118,1242.5,44281900.0
2005-01-07 10:00,1242.4,1243.031,1236.808,1236.81,46553000.0
2005-01-07 10:15,1236.79,1236.788,1235.515,1235.72,52921200.0
2005-01-07 10:30,1235.87,1242.857,1235.804,1242.86,60638900.0
2005-01-07 10:45,1242.8,1250.678,1241.721,1250.68,79707000.0
2005-01-07 11:00,1250.95,1255.949,1250.46,1251.09,92531100.0
2005-01-07 11:15,1251.28,1251.561,1247.721,1247.99,50703500.0
2005-01-07 11:30,1248.08,1249.669,1247.95,1249.12,49748000.0
2005-01-07 13:15,1249.41,1249.409,1246.848,1246.92,40733800.0
2005-01-07 13:30,1246.9,1248.502,1246.784,1248.08,39192400.0
2005-01-07 13:45,1248.01,1248.011,1243.454,1243.53,49910600.0
2005-01-07 14:00,1243.51,1244.879,1243.055,1244.76,49601600.0
2005-01-07 14:15,1244.68,1244.745,1239.001,1239.42,65602500.0
2005-01-07 14:30,1239.29,1241.272,1238.948,1240.37,47915300.0
2005-01-07 14:45,1240.31,1240.311,1237.873,1238.71,64735300.0
2005-01-07 15:00,1238.9,1248.36,1238.495,1244.75,97391000.0
2005-01-10 09:45,1243.58,1243.576,1237.839,1239.11,46929500.0
2005-01-10 10:00,1239.16,1239.541,1236.221,1236.22,49742300.0
2005-01-10 10:15,1236.27,1239.025,1236.271,1238.96,46692900.0
2005-01-10 10:30,1238.62,1239.216,1238.519,1238.96,36195500.0
2005-01-10 10:45,1238.83,1238.99,1237.389,1237.39,35592500.0
2005-01-10 11:00,1237.34,1245.294,1237.3,1245.25,55372900.0
2005-01-10 11:15,1245.56,1246.65,1242.717,1243.96,50481000.0
2005-01-10 11:30,1243.91,1244.387,1242.973,1243.29,32011200.0
2005-01-10 13:15,1243.28,1243.652,1242.501,1242.5,32696400.0
2005-01-10 13:30,1242.47,1242.487,1241.398,1242.05,29929400.0
2005-01-10 13:45,1242.11,1243.439,1241.846,1243.26,32040800.0
2005-01-10 14:00,1243.32,1247.688,1243.307,1247.44,54280800.0
2005-01-10 14:15,1247.6,1248.505,1246.647,1248.36,49835800.0
2005-01-10 14:30,1248.53,1252.629,1248.424,1251.35,74294000.0
2005-01-10 14:45,1251.23,1251.233,1249.037,1249.38,47062600.0
2005-01-10 15:00,1249.32,1252.535,1249.291,1252.4,89052400.0
2005-01-11 09:45,1252.71,1253.3,1250.054,1250.9,47846500.0
2005-01-11 10:00,1250.9,1255.45,1250.904,1255.45,45237600.0
2005-01-11 10:15,1255.48,1257.904,1255.47,1257.84,60301200.0
2005-01-11 10:30,1257.79,1260.832,1257.362,1257.38,69122600.0
2005-01-11 10:45,1257.19,1257.562,1253.855,1253.9,51387300.0
2005-01-11 11:00,1254.6,1254.951,1253.783,1253.8,46675500.0
2005-01-11 11:15,1254.11,1254.409,1252.401,1253.63,44266900.0
2005-01-11 11:30,1253.64,1255.542,1253.636,1255.54,31444200.0
2005-01-11 13:15,1255.52,1256.077,1255.138,1255.52,36862500.0
2005-01-11 13:30,1255.5,1256.021,1253.281,1253.37,40198200.0
2005-01-11 13:45,1253.36,1253.357,1249.258,1249.66,42374900.0
2005-01-11 14:00,1249.57,1250.508,1247.838,1250.45,47003200.0
2005-01-11 14:15,1250.56,1251.726,1249.811,1251.73,43200100.0
2005-01-11 14:30,1251.77,1252.808,1251.765,1251.96,46149800.0
2005-01-11 14:45,1251.94,1254.799,1251.937,1254.44,59981100.0
2005-01-11 15:00,1254.61,1257.79,1254.564,1257.46,95090300.0
2005-01-12 09:45,1257.17,1257.17,1253.335,1253.79,41598800.0
2005-01-12 10:00,1253.35,1253.563,1252.49,1252.57,37958600.0
2005-01-12 10:15,1252.88,1252.876,1251.273,1251.89,39765200.0
2005-01-12 10:30,1251.98,1253.57,1251.186,1253.2,39894900.0
2005-01-12 10:45,1253.21,1253.22,1249.344,1249.34,44908900.0
2005-01-12 11:00,1249.3,1249.696,1248.543,1249.18,36696700.0
2005-01-12 11:15,1249.17,1249.186,1248.132,1248.76,29871600.0
2005-01-12 11:30,1248.78,1249.094,1248.235,1248.625,37273100.0
2005-01-12 13:15,1248.51,1248.531,1246.422,1246.69,42183000.0
2005-01-12 13:30,1246.66,1248.521,1246.65,1248.26,38763400.0
2005-01-12 13:45,1248.31,1248.994,1247.505,1248.91,41110500.0
2005-01-12 14:00,1249.09,1251.749,1248.956,1250.07,49917700.0
2005-01-12 14:15,1250.08,1251.252,1249.535,1251.25,37049200.0
2005-01-12 14:30,1251.3,1252.214,1250.862,1251.32,45462400.0
2005-01-12 14:45,1251.26,1255.723,1251.105,1255.67,60662500.0
2005-01-12 15:00,1255.85,1257.095,1254.658,1256.92,91005700.0
2005-01-13 09:45,1255.45,1255.757,1251.016,1251.13,48446600.0
2005-01-13 10:00,1251.07,1253.172,1251.065,1252.76,55322000.0
2005-01-13 10:15,1252.74,1253.029,1251.42,1251.89,66053000.0
2005-01-13 10:30,1252.01,1254.899,1251.882,1254.42,67201500.0
2005-01-13 10:45,1254.41,1255.032,1253.757,1254.93,61423900.0
2005-01-13 11:00,1254.93,1255.582,1254.222,1254.22,58537600.0
2005-01-13 11:15,1254.27,1255.543,1254.135,1255.22,51727000.0
2005-01-13 11:30,1255.18,1258.562,1255.143,1258.56,49977500.0
2005-01-13 13:15,1258.86,1259.487,1257.875,1258.33,56216600.0
2005-01-13 13:30,1258.26,1259.227,1257.624,1259.19,47908200.0
2005-01-13 13:45,1258.99,1259.248,1258.007,1258.01,49634500.0
2005-01-13 14:00,1258.05,1258.461,1253.248,1254.03,68802300.0
2005-01-13 14:15,1254.03,1255.238,1253.963,1254.85,41933900.0
2005-01-13 14:30,1254.83,1256.74,1254.827,1256.71,45594800.0
2005-01-13 14:45,1256.64,1256.761,1255.469,1255.69,51685600.0
2005-01-13 15:00,1255.69,1256.611,1254.844,1256.31,99755800.0
2005-01-14 09:45,1256.0,1256.004,1253.311,1255.16,60668100.0
2005-01-14 10:00,1255.28,1257.576,1255.279,1257.58,60051500.0
2005-01-14 10:15,1257.49,1268.838,1257.262,1266.87,149094700.0
2005-01-14 10:30,1266.78,1266.779,1262.872,1262.87,62144500.0
2005-01-14 10:45,1263.84,1263.861,1262.192,1262.33,59633800.0
2005-01-14 11:00,1262.39,1262.987,1259.112,1259.15,54434400.0
2005-01-14 11:15,1258.84,1259.266,1257.24,1258.82,44738400.0
2005-01-14 11:30,1258.96,1259.7,1257.981,1258.293,36067900.0
2005-01-14 13:15,1258.2,1259.398,1258.139,1259.4,39443400.0
2005-01-14 13:30,1259.3,1259.552,1257.824,1258.04,39302000.0
2005-01-14 13:45,1257.35,1258.042,1254.338,1255.12,48820300.0
2005-01-14 14:00,1255.16,1256.408,1254.742,1256.38,42024500.0
2005-01-14 14:15,1256.44,1256.441,1254.244,1254.39,50030200.0
2005-01-14 14:30,1254.47,1254.472,1248.481,1248.53,87182800.0
2005-01-14 14:45,1247.95,1249.643,1247.953,1248.19,72415900.0
2005-01-14 15:00,1247.93,1247.926,1243.873,1245.62,132514900.0
2005-01-17 09:45,1235.57,1235.574,1223.822,1231.56,98829400.0
2005-01-17 10:00,1231.52,1236.381,1231.044,1235.84,67672700.0
2005-01-17 10:15,1236.13,1236.164,1233.533,1233.53,51556600.0
2005-01-17 10:30,1233.46,1233.659,1231.85,1232.18,50736500.0
2005-01-17 10:45,1232.32,1232.527,1225.675,1225.67,72228000.0
2005-01-17 11:00,1225.68,1227.331,1225.346,1226.67,59761800.0
2005-01-17 11:15,1226.78,1226.775,1224.725,1224.74,55518800.0
2005-01-17 11:30,1224.76,1225.05,1219.211,1219.22,71089700.0
2005-01-17 13:15,1218.22,1218.647,1216.583,1218.63,74526400.0
2005-01-17 13:30,1218.8,1219.177,1216.99,1218.36,51954100.0
2005-01-17 13:45,1218.74,1221.623,1218.561,1220.86,50678900.0
2005-01-17 14:00,1220.81,1222.057,1220.156,1220.22,46292800.0
2005-01-17 14:15,1220.14,1220.221,1218.279,1218.72,54817800.0
2005-01-17 14:30,1219.09,1219.109,1214.801,1215.18,78510400.0
2005-01-17 14:45,1215.06,1216.997,1214.1,1216.66,72837100.0
2005-01-17 15:00,1216.82,1216.968,1215.106,1216.65,96150800.0
2005-01-18 09:45,1216.86,1222.975,1216.697,1217.76,61555800.0
2005-01-18 10:00,1217.68,1217.684,1213.568,1213.64,62726100.0
2005-01-18 10:15,1213.9,1214.527,1210.836,1214.53,72856300.0
2005-01-18 10:30,1214.62,1218.124,1214.41,1216.05,64222500.0
2005-01-18 10:45,1215.95,1215.985,1214.291,1214.57,53647300.0
2005-01-18 11:00,1214.55,1214.835,1213.311,1213.52,44069300.0
2005-01-18 11:15,1213.51,1214.641,1213.459,1214.32,44143300.0
2005-01-18 11:30,1214.22,1215.2,1214.182,1214.65,45857200.0
2005-01-18 13:15,1214.65,1214.841,1212.478,1212.58,53155400.0
2005-01-18 13:30,1212.56,1213.145,1210.078,1210.19,53002200.0
2005-01-18 13:45,1210.24,1211.096,1209.572,1211.1,45864900.0
2005-01-18 14:00,1211.19,1211.394,1208.761,1208.76,51915300.0
2005-01-18 14:15,1208.76,1209.676,1207.052,1209.3,63925300.0
2005-01-18 14:30,1209.48,1215.468,1209.407,1215.47,69023600.0
