Date,Open,High,Low,Close,Volume
2005-01-04 10:00,1260.78,1260.782,1238.187,1249.02,172772400.0
2005-01-04 10:30,1249.41,1252.395,1248.695,1249.17,99366600.0
2005-01-04 11:00,1248.82,1249.037,1245.634,1247.8,87566700.0
2005-01-04 11:30,1247.85,1250.914,1247.129,1250.28,72059700.0
2005-01-04 13:30,1250.61,1250.611,1243.163,1243.28,108445800.0
2005-01-04 14:00,1243.51,1245.393,1238.86,1240.11,114801700.0
2005-01-04 14:30,1240.2,1241.659,1240.204,1241.09,85381400.0
2005-01-04 15:00,1241.48,1243.376,1240.377,1242.77,130935600.0
2005-01-05 10:00,1240.61,1247.239,1238.521,1243.74,94100200.0
2005-01-05 10:30,1243.78,1244.362,1238.803,1238.8,85790500.0
2005-01-05 11:00,1238.82,1245.113,1235.747,1244.78,130308300.0
2005-01-05 11:30,1245.22,1258.53,1243.393,1255.86,183261700.0
2005-01-05 13:30,1255.94,1255.938,1248.492,1248.99,94025200.0
2005-01-05 14:00,1248.69,1249.725,1245.49,1246.28,83197700.0
2005-01-05 14:30,1246.65,1248.201,1245.95,1246.44,82883800.0
2005-01-05 15:00,1246.48,1252.784,1246.161,1251.94,161864100.0
2005-01-06 10:00,1252.73,1252.735,1247.64,1248.0,109585900.0
2005-01-06 10:30,1248.07,1248.07,1242.105,1242.13,115644100.0
2005-01-06 11:00,1242.02,1244.75,1241.298,1244.71,90676500.0
2005-01-06 11:30,1244.81,1247.122,1243.765,1244.44,71875500.0
2005-01-06 13:30,1244.04,1244.379,1235.681,1235.68,98318100.0
2005-01-06 14:00,1235.28,1238.713,1235.284,1237.62,87180500.0
2005-01-06 14:30,1237.61,1237.655,1234.319,1235.52,107424200.0
2005-01-06 15:00,1235.54,1239.871,1234.403,1239.43,151047700.0
2005-01-07 10:00,1239.32,1243.031,1236.808,1236.81,90834900.0
2005-01-07 10:30,1236.79,1242.857,1235.515,1242.86,113560100.0
2005-01-07 11:00,1242.8,1255.949,1241.721,1251.09,172238100.0
2005-01-07 11:30,1251.28,1251.561,1247.721,1249.12,100451500.0
2005-01-07 13:30,1249.41,1249.409,1246.784,1248.08,79926200.0
2005-01-07 14:00,1248.01,1248.011,1243.055,1244.76,99512200.0
2005-01-07 14:30,1244.68,1244.745,1238.948,1240.37,113517800.0
2005-01-07 15:00,1240.31,1248.36,1237.873,1244.75,162126300.0
2005-01-10 10:00,1243.58,1243.576,1236.221,1236.22,96671800.0
2005-01-10 10:30,1236.27,1239.216,1236.271,1238.96,82888400.0
2005-01-10 11:00,1238.83,1245.294,1237.3,1245.25,90965400.0
2005-01-10 11:30,1245.56,1246.65,1242.717,1243.29,82492200.0
2005-01-10 13:30,1243.28,1243.652,1241.398,1242.05,62625800.0
2005-01-10 14:00,1242.11,1247.688,1241.846,1247.44,86321600.0
2005-01-10 14:30,1247.6,1252.629,1246.647,1251.35,124129800.0
2005-01-10 15:00,1251.23,1252.535,1249.037,1252.4,136115000.0
2005-01-11 10:00,1252.71,1255.45,1250.054,1255.45,93084100.0
2005-01-11 10:30,1255.48,1260.832,1255.47,1257.38,129423800.0
2005-01-11 11:00,1257.19,1257.562,1253.783,1253.8,98062800.0
2005-01-11 11:30,1254.11,1255.542,1252.401,1255.54,75711100.0
2005-01-11 13:30,1255.52,1256.077,1253.281,1253.37,77060700.0
2005-01-11 14:00,1253.36,1253.357,1247.838,1250.45,89378100.0
2005-01-11 14:30,1250.56,1252.808,1249.811,1251.96,89349900.0
2005-01-11 15:00,1251.94,1257.79,1251.937,1257.46,155071400.0
2005-01-12 10:00,1257.17,1257.17,1252.49,1252.57,79557400.0
2005-01-12 10:30,1252.88,1253.57,1251.186,1253.2,79660100.0
2005-01-12 11:00,1253.21,1253.22,1248.543,1249.18,81605600.0
2005-01-12 11:30,1249.17,1249.186,1248.132,1248.625,67144700.0
2005-01-12 13:30,1248.51,1248.531,1246.422,1248.26,80946400.0
2005-01-12 14:00,1248.31,1251.749,1247.505,1250.07,91028200.0
2005-01-12 14:30,1250.08,1252.214,1249.535,1251.32,82511600.0
2005-01-12 15:00,1251.26,1257.095,1251.105,1256.92,151668200.0
2005-01-13 10:00,1255.45,1255.757,1251.016,1252.76,103768600.0
2005-01-13 10:30,1252.74,1254.899,1251.42,1254.42,133254500.0
2005-01-13 11:00,1254.41,1255.582,1253.757,1254.22,119961500.0
2005-01-13 11:30,1254.27,1258.562,1254.135,1258.56,101704500.0
2005-01-13 13:30,1258.86,1259.487,1257.624,1259.19,104124800.0
2005-01-13 14:00,1258.99,1259.248,1253.248,1254.03,118436800.0
2005-01-13 14:30,1254.03,1256.74,1253.963,1256.71,87528700.0
2005-01-13 15:00,1256.64,1256.761,1254.844,1256.31,151441400.0
2005-01-14 10:00,1256.0,1257.576,1253.311,1257.58,120719600.0
2005-01-14 10:30,1257.49,1268.838,1257.262,1262.87,211239200.0
2005-01-14 11:00,1263.84,1263.861,1259.112,1259.15,114068200.0
2005-01-14 11:30,1258.84,1259.7,1257.24,1258.293,80806300.0
2005-01-14 13:30,1258.2,1259.552,1257.824,1258.04,78745400.0
2005-01-14 14:00,1257.35,1258.042,1254.338,1256.38,90844800.0
2005-01-14 14:30,1256.44,1256.441,1248.481,1248.53,137213000.0
2005-01-14 15:00,1247.95,1249.643,1243.873,1245.62,204930800.0
2005-01-17 10:00,1235.57,1236.381,1223.822,1235.84,166502100.0
2005-01-17 10:30,1236.13,1236.164,1231.85,1232.18,102293100.0
2005-01-17 11:00,1232.32,1232.527,1225.346,1226.67,131989800.0
2005-01-17 11:30,1226.78,1226.775,1219.211,1219.22,126608500.0
2005-01-17 13:30,1218.22,1219.177,1216.583,1218.36,126480500.0
2005-01-17 14:00,1218.74,1222.057,1218.561,1220.22,96971700.0
2005-01-17 14:30,1220.14,1220.221,1214.801,1215.18,133328200.0
2005-01-17 15:00,1215.06,1216.997,1214.1,1216.65,168987900.0
2005-01-18 10:00,1216.86,1222.975,1213.568,1213.64,124281900.0
2005-01-18 10:30,1213.9,1218.124,1210.836,1216.05,137078800.0
2005-01-18 11:00,1215.95,1215.985,1213.311,1213.52,97716600.0
2005-01-18 11:30,1213.51,1215.2,1213.459,1214.65,90000500.0
2005-01-18 13:30,1214.65,1214.841,1210.078,1210.19,106157600.0
2005-01-18 14:00,1210.24,1211.394,1208.761,1208.76,97780200.0
2005-01-18 14:30,1208.76,1215.468,1207.052,1215.47,132948900.0
2005-01-18 15:00,1215.63,1226.007,1215.559,1225.45,275772300.0
2005-01-19 10:00,1224.65,1224.651,1218.708,1222.07,128892900.0
2005-01-19 10:30,1222.54,1223.282,1218.229,1219.77,108936100.0
2005-01-19 11:00,1219.72,1219.749,1215.67,1217.38,93821800.0
2005-01-19 11:30,1217.38,1222.579,1217.007,1222.357,99217200.0
2005-01-19 13:30,1222.18,1222.492,1218.41,1218.48,84245500.0
2005-01-19 14:00,1218.6,1223.592,1217.981,1221.94,133284600.0
2005-01-19 14:30,1221.84,1221.995,1218.336,1218.34,133407300.0
2005-01-19 15:00,1218.73,1218.735,1214.68,1218.11,182386500.0
2005-01-20 10:00,1211.05,1211.529,1205.316,1211.51,127493700.0
2005-01-20 10:30,1211.86,1212.361,1204.491,1205.12,140566700.0
2005-01-20 11:00,1205.23,1207.343,1199.167,1207.09,154359900.0
2005-01-20 11:30,1206.73,1213.932,1206.232,1210.28,106046100.0
2005-01-20 13:30,1210.29,1210.322,1207.135,1208.48,84888000.0
2005-01-20 14:00,1208.5,1209.657,1204.347,1204.41,111383600.0
2005-01-20 14:30,1204.34,1204.791,1199.892,1200.46,140341700.0
2005-01-20 15:00,1200.47,1205.076,1200.466,1204.39,207997500.0
2005-01-21 10:00,1201.93,1210.291,1198.675,1209.26,152452300.0
2005-01-21 10:30,1209.32,1209.63,1201.717,1202.07,124534700.0
2005-01-21 11:00,1202.0,1202.21,1196.194,1196.19,165354400.0
2005-01-21 11:30,1195.96,1201.681,1189.211,1201.63,202340600.0
2005-01-21 13:30,1202.23,1220.077,1202.231,1219.3,234011200.0
2005-01-21 14:00,1219.41,1237.774,1213.909,1231.91,362429500.0
2005-01-21 14:30,1232.01,1236.26,1228.525,1230.12,242853300.0
2005-01-21 15:00,1229.8,1234.685,1226.663,1234.48,287232600.0
2005-01-24 10:00,1264.5,1265.824,1242.435,1249.15,510534200.0
2005-01-24 10:30,1249.28,1249.467,1239.812,1240.63,239414300.0
2005-01-24 11:00,1241.11,1250.536,1241.106,1249.97,184167100.0
2005-01-24 11:30,1249.92,1250.174,1245.334,1246.2,164669500.0
2005-01-24 13:30,1246.76,1251.612,1246.437,1251.28,140722800.0
2005-01-24 14:00,1251.58,1254.058,1248.325,1250.2,182676000.0
2005-01-24 14:30,1250.21,1252.191,1248.056,1252.19,148486500.0
2005-01-24 15:00,1252.19,1255.941,1252.193,1255.78,276721500.0
2005-01-25 10:00,1252.35,1252.354,1241.282,1244.49,183975700.0
2005-01-25 10:30,1244.89,1245.73,1240.25,1241.33,178482800.0
2005-01-25 11:00,1241.29,1243.597,1239.226,1243.0,140676900.0
2005-01-25 11:30,1243.01,1249.444,1242.724,1248.55,138211700.0
2005-01-25 13:30,1248.73,1249.016,1246.047,1246.55,112136900.0
2005-01-25 14:00,1246.63,1248.042,1244.436,1244.44,134201800.0
2005-01-25 14:30,1244.44,1245.642,1242.864,1245.37,122416200.0
2005-01-25 15:00,1245.75,1254.599,1245.438,1254.23,208304800.0
2005-01-26 10:00,1252.37,1252.372,1247.505,1249.22,127157900.0
2005-01-26 10:30,1249.26,1249.257,1245.641,1248.1,126784000.0
2005-01-26 11:00,1248.15,1254.06,1247.886,1251.8,150411500.0
2005-01-26 11:30,1251.81,1251.812,1248.823,1249.56,92227700.0
2005-01-26 13:30,1249.54,1250.195,1245.981,1246.05,110684900.0
2005-01-26 14:00,1245.91,1246.649,1244.027,1245.69,102833700.0
2005-01-26 14:30,1245.68,1245.784,1240.183,1241.69,131412200.0
2005-01-26 15:00,1241.36,1244.759,1241.219,1241.96,156991300.0
2005-01-27 10:00,1239.58,1239.579,1235.329,1238.11,118366000.0
2005-01-27 10:30,1238.19,1241.099,1237.207,1237.21,102792200.0
2005-01-27 11:00,1237.36,1237.705,1234.049,1234.05,117672700.0
2005-01-27 11:30,1233.95,1234.147,1230.649,1230.65,119408100.0
2005-01-27 13:30,1229.08,1229.822,1225.351,1225.38,127329200.0
2005-01-27 14:00,1225.64,1229.571,1225.304,1229.45,95676300.0
2005-01-27 14:30,1229.71,1230.647,1228.034,1228.4,103737100.0
2005-01-27 15:00,1228.41,1231.067,1223.877,1225.89,197342000.0
2005-01-28 10:00,1223.73,1226.244,1220.812,1224.64,98787000.0
2005-01-28 10:30,1224.61,1224.845,1220.159,1220.55,86660100.0
2005-01-28 11:00,1220.83,1221.272,1217.351,1220.16,122308600.0
2005-01-28 11:30,1220.18,1220.326,1215.35,1215.38,90712900.0
2005-01-28 13:30,1214.74,1218.685,1213.846,1218.39,85856800.0
2005-01-28 14:00,1218.77,1218.881,1212.595,1212.87,90663000.0
2005-01-28 14:30,1212.87,1214.732,1208.913,1210.74,121434500.0
2005-01-28 15:00,1210.91,1214.061,1210.103,1213.67,152869100.0
2005-01-31 10:00,1210.76,1210.755,1197.14,1197.15,142374800.0
2005-01-31 10:30,1196.7,1202.097,1195.349,1202.09,138113100.0
2005-01-31 11:00,1202.15,1207.212,1202.116,1202.16,115737600.0
2005-01-31 11:30,1202.12,1202.117,1198.571,1199.13,86815000.0
2005-01-31 13:30,1198.75,1198.851,1191.975,1193.16,112979000.0
2005-01-31 14:00,1193.2,1196.706,1192.759,1196.48,91049600.0
2005-01-31 14:30,1196.64,1196.671,1191.557,1192.25,103015100.0
2005-01-31 15:00,1192.24,1193.398,1190.277,1191.82,173068100.0
2005-02-01 10:00,1189.5,1199.317,1188.464,1195.21,122468000.0
2005-02-01 10:30,1195.17,1201.257,1191.778,1201.0,136535300.0
2005-02-01 11:00,1201.16,1201.305,1197.644,1200.48,114399100.0
2005-02-01 11:30,1200.34,1203.032,1200.14,1201.76,105809800.0
2005-02-01 13:30,1201.98,1202.602,1199.4,1199.4,88162800.0
2005-02-01 14:00,1199.46,1199.461,1194.039,1194.49,101669200.0
2005-02-01 14:30,1194.45,1194.922,1187.276,1189.5,145439400.0
2005-02-01 15:00,1189.54,1189.83,1187.303,1188.93,173531800.0
2005-02-02 10:00,1190.52,1199.848,1190.487,1197.64,116939800.0
2005-02-02 10:30,1197.7,1217.476,1197.422,1217.39,255202000.0
2005-02-02 11:00,1217.55,1220.554,1210.9,1210.91,198028900.0
2005-02-02 11:30,1210.89,1218.177,1210.695,1217.956,122005700.0
2005-02-02 13:30,1219.0,1232.659,1218.617,1231.34,286094400.0
2005-02-02 14:00,1230.99,1231.583,1226.161,1231.58,195887800.0
2005-02-02 14:30,1231.3,1249.316,1230.867,1247.57,393348600.0
2005-02-02 15:00,1247.52,1253.025,1245.579,1252.5,465871100.0
2005-02-03 10:00,1253.81,1253.813,1236.179,1247.08,487091900.0
2005-02-03 10:30,1246.81,1267.918,1246.814,1267.88,402465800.0
2005-02-03 11:00,1268.0,1269.013,1251.302,1252.74,312886400.0
2005-02-03 11:30,1252.67,1253.167,1244.44,1247.753,194115800.0
2005-02-03 13:30,1247.78,1249.32,1243.918,1246.03,129214500.0
2005-02-03 14:00,1246.0,1256.166,1246.001,1255.26,173808400.0
2005-02-03 14:30,1255.23,1255.545,1244.249,1245.02,187169000.0
2005-02-03 15:00,1245.09,1247.229,1241.262,1242.31,247691000.0
2005-02-04 10:00,1238.61,1243.462,1235.665,1239.48,146569800.0
2005-02-04 10:30,1239.72,1240.576,1236.272,1239.71,117627600.0
2005-02-04 11:00,1239.73,1247.312,1239.243,1247.23,135366300.0
2005-02-04 11:30,1247.01,1247.027,1242.942,1244.1,102217600.0
2005-02-04 13:30,1245.19,1254.002,1245.083,1252.22,179083700.0
2005-02-04 14:00,1252.24,1265.014,1251.781,1264.79,326444200.0
2005-02-04 14:30,1264.62,1273.907,1263.145,1273.84,366009000.0
2005-02-04 15:00,1273.62,1273.622,1267.897,1269.0,415544200.0
2005-02-16 10:00,1278.54,1279.565,1270.394,1279.34,255328500.0
2005-02-16 10:30,1279.45,1290.582,1279.362,1281.16,262896100.0
2005-02-16 11:00,1281.19,1283.514,1279.583,1281.81,139135000.0
2005-02-16 11:30,1281.8,1284.658,1281.781,1284.4,127975500.0
2005-02-16 13:30,1284.62,1289.112,1284.417,1288.4,163588800.0
2005-02-16 14:00,1288.39,1291.407,1287.117,1287.13,181990800.0
2005-02-16 14:30,1287.1,1288.034,1282.704,1283.34,169813400.0
2005-02-16 15:00,1283.53,1283.594,1276.937,1278.88,230242500.0
2005-02-17 10:00,1280.03,1280.028,1266.094,1267.52,188927500.0
2005-02-17 10:30,1267.51,1273.696,1267.511,1273.7,153041600.0
2005-02-17 11:00,1273.7,1273.876,1268.158,1268.22,126571600.0
2005-02-17 11:30,1268.24,1270.519,1267.694,1269.198,105777700.0
2005-02-17 13:30,1268.6,1269.039,1263.711,1265.06,123048800.0
2005-02-17 14:00,1265.47,1266.803,1264.289,1266.65,112666800.0
2005-02-17 14:30,1266.73,1274.881,1265.685,1271.68,182640500.0
2005-02-17 15:00,1271.66,1276.187,1271.617,1276.13,180426200.0
2005-02-18 10:00,1275.66,1275.664,1270.326,1270.72,143020100.0
2005-02-18 10:30,1270.7,1278.518,1269.73,1278.17,134049700.0
2005-02-18 11:00,1278.24,1278.624,1273.275,1274.09,114043600.0
2005-02-18 11:30,1274.11,1274.231,1271.308,1271.69,103653600.0
2005-02-18 13:30,1271.05,1271.934,1265.194,1265.19,128236700.0
2005-02-18 14:00,1265.22,1269.44,1264.723,1266.17,127169200.0
2005-02-18 14:30,1266.12,1266.394,1259.935,1262.1,156891500.0
2005-02-18 15:00,1262.04,1262.279,1258.561,1258.97,209815500.0
2005-02-21 10:00,1259.53,1264.872,1259.528,1264.74,145366100.0
2005-02-21 10:30,1264.69,1270.066,1264.687,1265.05,150997500.0
2005-02-21 11:00,1264.95,1266.909,1264.306,1266.91,105432700.0
2005-02-21 11:30,1266.8,1278.5,1266.696,1278.16,194072000.0
2005-02-21 13:30,1279.2,1279.964,1276.82,1278.3,153317600.0
2005-02-21 14:00,1278.79,1283.394,1278.537,1280.6,184996700.0
2005-02-21 14:30,1280.94,1281.359,1278.101,1280.86,141136100.0
2005-02-21 15:00,1280.86,1284.859,1280.855,1284.48,245552300.0
2005-02-22 10:00,1285.88,1293.55,1282.786,1291.92,256885100.0
2005-02-22 10:30,1291.98,1294.729,1291.087,1293.52,243322400.0
2005-02-22 11:00,1293.79,1294.283,1284.753,1288.67,221252600.0
2005-02-22 11:30,1288.83,1295.723,1288.825,1295.723,204070900.0
2005-02-22 13:30,1296.81,1300.629,1296.808,1298.68,299310500.0
2005-02-22 14:00,1298.55,1309.211,1298.437,1305.02,405365700.0
2005-02-22 14:30,1304.92,1309.436,1303.401,1307.65,308759800.0
2005-02-22 15:00,1307.72,1312.533,1307.369,1309.28,430964400.0
2005-02-23 10:00,1308.92,1309.303,1299.146,1307.28,817116000.0
2005-02-23 10:30,1307.22,1309.208,1303.322,1309.16,502206800.0
2005-02-23 11:00,1309.34,1313.371,1307.545,1307.55,407699000.0
2005-02-23 11:30,1307.54,1307.549,1301.72,1301.72,331145800.0
2005-02-23 13:30,1301.46,1303.819,1299.514,1303.49,281706000.0
2005-02-23 14:00,1303.71,1306.175,1301.503,1306.11,332552600.0
2005-02-23 14:30,1306.35,1316.564,1305.957,1315.63,549744600.0
2005-02-23 15:00,1315.73,1315.733,1309.161,1309.47,501122400.0
2005-02-24 10:00,1305.34,1306.187,1300.781,1306.12,372729300.0
2005-02-24 10:30,1305.77,1307.563,1304.396,1304.69,338378800.0
2005-02-24 11:00,1304.57,1306.276,1300.768,1301.48,343081500.0
2005-02-24 11:30,1301.13,1302.653,1296.979,1298.259,276381100.0
2005-02-24 13:30,1298.33,1300.491,1297.956,1299.92,208929600.0
2005-02-24 14:00,1300.21,1306.579,1299.988,1303.8,295851500.0
2005-02-24 14:30,1303.73,1304.154,1301.899,1303.76,214468800.0
2005-02-24 15:00,1303.65,1310.878,1303.252,1309.95,453825200.0
2005-02-25 10:00,1311.37,1320.506,1311.205,1316.34,467443800.0
2005-02-25 10:30,1316.44,1318.009,1314.259,1316.11,278837700.0
2005-02-25 11:00,1316.07,1322.431,1315.479,1320.59,399559400.0
2005-02-25 11:30,1320.64,1324.31,1320.408,1324.31,324596400.0
2005-02-25 13:30,1325.29,1328.437,1324.118,1324.17,440418500.0
